gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,recordedBy
1702786824,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Paederia,Paederia foetida,SPECIES,PH,"Bosoboso. Province of Rizal, Luzon.",,,7525805,7525805,PRESERVED_SPECIMEN,US,US,US 851420,,Ahern's collector
1702786776,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ophiorrhiza,Ophiorrhiza oblongifolia,SPECIES,PH,"Lamao River, Mt. Mariveles, Prov. Bataan.",Central Luzon,1903-11-01 0:00:00,5340755,5340755,PRESERVED_SPECIMEN,US,US,US 706825,,R. S. Williams
1702786728,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Xanthophytum,Xanthophytum ferrugineum,SPECIES,PH,"Dumarao, Panay",,,2911128,2911128,PRESERVED_SPECIMEN,US,US,US 901823,,E. D. Merrill
1702786698,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,,GENUS,PH,"Malangas, Zamboanga District, Mindanao.",,,2919963,,PRESERVED_SPECIMEN,US,US,US 1375488,,M. Ramos & G. Edaño
1702786686,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Nauclea,Nauclea robinsonii,SPECIES,PH,Samar.,Eastern Visayas,,5339130,5339130,PRESERVED_SPECIMEN,US,US,US 711582,,R. Rosenbluth
1702786666,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria subsessiliflora,SPECIES,PH,"Prov. Surigao, Island Mindanao",,,2923830,2923830,PRESERVED_SPECIMEN,US,US,US 445664,,G. Ahern
1702786654,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Canthium,,GENUS,PH,"Twin Peaks, Province of Benguet, Luzon",,,2917429,,PRESERVED_SPECIMEN,US,US,US 853500,,A. D. E. Elmer
1702786634,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora leytensis,SPECIES,PH,"Catubig River, Samar",Eastern Visayas,,2905307,2905307,PRESERVED_SPECIMEN,US,US,US 1172056,,M. Ramos
1702786624,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda philippica,SPECIES,PH,"Davao, Mindanao",,,2892466,2892466,PRESERVED_SPECIMEN,US,US,US 449403,,-. DeVore & -- Hoover
1702786615,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Adina,,GENUS,PH,"Dalupaon, Prov. Camarines Sur. Luzon",,,2895027,,PRESERVED_SPECIMEN,US,US,US 445572,,G. Ahem
1702786517,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria membranifolia,SPECIES,PH,Leyte.,Eastern Visayas,,2923620,2923620,PRESERVED_SPECIMEN,US,US,US 902062,,C. Wenzel
1702786509,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora philippinensis,SPECIES,PH,"Malabon, Luzon central",Central Luzon,,2905418,2905418,PRESERVED_SPECIMEN,US,US,US 388925,,A. Loher
1702786458,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,Exallage radicans,SPECIES,PH,Catubig River. Samar,Eastern Visayas,,2915897,2915897,PRESERVED_SPECIMEN,US,US,US 1051283,,M. Ramos
1702786453,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis rigida,SPECIES,PH,Mt. San Isidro. Labrador. Prov. of Pangasinan. Luzon,,,2915774,2915791,PRESERVED_SPECIMEN,US,US,US 1264678,,E. Fénix
1702786393,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda speciosa,SPECIES,PH,"Subic & Vicinity, Zambales, Luzon",Central Luzon,,2894828,2894828,PRESERVED_SPECIMEN,US,US,US 437045,,E. D. Merrill
1702786247,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Antherostele,Antherostele banahaensis,SPECIES,PH,Lucban. Province Tayabas. Island Luzon,,,2899708,2899708,PRESERVED_SPECIMEN,US,US,US 705166,,A. D. E. Elmer
1702786224,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis philippensis,SPECIES,PH,Catubig River. Samar,Eastern Visayas,,2915775,2915775,PRESERVED_SPECIMEN,US,US,US 897986,,G. Edaño
1702786199,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria gitingensis,SPECIES,PH,Mt. Madiaas Capiz Province Panay,,,2923863,2923863,PRESERVED_SPECIMEN,US,US,US 1262602,,M. Ramos & G. Edaño
1702786171,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rothmannia,,GENUS,PH,"Prov. Zamboanga, Mindanao; Tetuan",Zamboanga Peninsula,,2906134,,PRESERVED_SPECIMEN,US,US,US 1584702,,J. Quadras
1702786084,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,,GENUS,PH,"Bulusan Volcano, Province of Sorsogon, Luzon",,,2919057,,PRESERVED_SPECIMEN,US,US,US 898561,,M. Ramos
1702785998,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora philippinensis,SPECIES,PH,Philippine Islands. Manila,,,2905418,2905418,PRESERVED_SPECIMEN,US,US,US 438410,,E. D. Merrill
1702785987,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Wendlandia,Wendlandia luzoniensis,SPECIES,PH,Philippine Islands,,,5338750,5338750,PRESERVED_SPECIMEN,US,US,US 713651,,A. Loher
1702785983,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda philippica,FORM,PH,"Laguna Prov., Los Banos, Forestry College, Luzon Islands",,1953-11-25 0:00:00,6288446,2892466,PRESERVED_SPECIMEN,US,US,US 2159186,,E. H. Walker
1702785982,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Discospermum,Discospermum whitfordii,SPECIES,PH,"Mt. San Isidro, Labrador, Prov. of Pangasinan Luzon",,,2900374,2900374,PRESERVED_SPECIMEN,US,US,US 1375455,,E. Fénix
1702785961,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Paederia,Paederia foetida,SPECIES,PH,"Philippine Islands. Los Banos (Mt. Maquiling), Province of Laguna. Island of Luzon.",,,7525805,7525805,PRESERVED_SPECIMEN,US,US,US 1237434,,A. D. E. Elmer
1702785954,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda milleri,SPECIES,PH,"Mt. Umingan, Province of Nueva Ecija, Luzon",,,2892431,2892431,PRESERVED_SPECIMEN,US,US,US 1375472,,M. Ramos & G. Edaño
1702785901,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora philippinensis,SPECIES,PH,Philippine Islands. Cagayan; Sulu Island,Muslim Mindanao,1904-02-25 0:00:00,2905418,2905418,PRESERVED_SPECIMEN,US,US,US 447573,,E. A. Mearns
1702785883,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea glabra,SPECIES,PH,Basilan,Muslim Mindanao,,2919523,2919512,PRESERVED_SPECIMEN,US,US,US 837845,,D. P. Miranda
1702785815,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora philippinensis,SPECIES,PH,"Piddig, Ilocos Norte, Luzon",Ilocos,,2905418,2905418,PRESERVED_SPECIMEN,US,US,US 1292744,,R. C. McGregor
1702785797,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria luzoniensis,SPECIES,PH,"Mt. Halcon, Mincoro.",Mimaropa,,2922531,2922531,PRESERVED_SPECIMEN,US,US,US 711056,,E. D. Merrill
1702785746,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,,GENUS,PH,"The Philippine Islands, Zamboanga, Mindanao",Zamboanga Peninsula,,2919385,,PRESERVED_SPECIMEN,US,US,US 445410,,G. Ahern
1702785729,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Uncaria,Uncaria lanosa,SPECIES,PH,"Mt Umingan, Province of Nueva Ecija, Luzon",,,5338216,5338207,PRESERVED_SPECIMEN,US,US,US 1375197,,M. Ramos & G. Edaño
1702785711,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Tarenna,Tarenna catanduanensis,SPECIES,PH,Catanduanes,Bicol,,2896001,2896001,PRESERVED_SPECIMEN,US,US,US 1596204,,M. Ramos & G. Edaño
1702785707,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria mindoroensis,SPECIES,PH,Leyte.,Eastern Visayas,1913-06-22 0:00:00,2922760,2922760,PRESERVED_SPECIMEN,US,US,US 1171994,,C. Wenzel
1702785574,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Argostemma,Argostemma neesianum,SPECIES,PH,"Rizal Province, Luzon.",,,2917197,2917197,PRESERVED_SPECIMEN,US,US,US 708396,,Ahern's collector
1702785549,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Vidalasia,Vidalasia morindifolia,SPECIES,PH,"Bangui, Prov. of Ilocos Norte, Luzon",Ilocos,,2893757,2893757,PRESERVED_SPECIMEN,US,US,US 1293041,,M. Ramos
1702785422,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis benguetensis,SPECIES,PH,"Near summit of Mt. Sisipitan. Barrio Agawa, Besao. Bontoc Subprovince. Mountain Province",,1953-04-29 0:00:00,2916399,2916399,PRESERVED_SPECIMEN,US,US,US 2246681,,J. Santos
1702785374,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Praravinia,,GENUS,PH,"Baguio, Prov. Benguet, Northern Luzon",,1910-10-08 0:00:00,2907517,,PRESERVED_SPECIMEN,US,US,US 707331,,R. S. Williams
1702785373,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Aidia,Aidia auriculata,SPECIES,PH,"Gimagaan River, Prov. of Occidental Negros, Negros",,,2919915,2919915,PRESERVED_SPECIMEN,US,US,US 708286,,H. N. Whitford
1702785342,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Scleromitrion,Scleromitrion verticillatum,SPECIES,PH,Angat. Bulacan Province. Luzon,,,2912171,9469636,PRESERVED_SPECIMEN,US,US,US 1263568,,M. Ramos & G. Edaño
1702785303,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora bartlingii,SPECIES,PH,Alabat Island.,,,2905880,2905880,PRESERVED_SPECIMEN,US,US,US 1527887,,M. Ramos & G. Edaño
1702785258,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Timonius,Timonius ternifolius,SPECIES,PH,"Camiguin Island, Babuyanes",Northern Mindanao,,2899737,2899737,PRESERVED_SPECIMEN,US,US,US 1375223,,V. Velasco
1702785218,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Argostemma,Argostemma distichum,SPECIES,PH,"Mt. Tulaog, Province of Tayabas, Luzon.",,,2917319,2917317,PRESERVED_SPECIMEN,US,US,US 1375198,,M. Ramos & G. Edaño
1702785187,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria membranifolia,SPECIES,PH,Island or Province Laguna. M.M.I. [unsure placement] Creek.,,,2923620,2923620,PRESERVED_SPECIMEN,US,US,US 2245861,,E. Canicosa
1702785142,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,Exallage buruensis,SPECIES,PH,"Philippine Islands. Magallanes (Mt. Giting-Giting), Province of Capiz. Island of Sibuyan",Western Visayas,,2918104,2918104,PRESERVED_SPECIMEN,US,US,US 917633,,A. D. E. Elmer
1702785122,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Greeniopsis,Greeniopsis multiflora,SPECIES,PH,"Province of Camarines, Luzon",,,2915340,2915342,PRESERVED_SPECIMEN,US,US,US 1237884,,J. Alvarez
1702784987,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Morinda,Morinda coreia,SPECIES,PH,"Benguet, Prov. Luzon",,,5339862,5339862,PRESERVED_SPECIMEN,US,US,US 628714,,H. M. Curran
1702784876,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Lasianthus,,GENUS,PH,"Mt. Abu, Panpanga Province, Luzon",,,2902349,,PRESERVED_SPECIMEN,US,US,US 627338,,F. W. Foxworthy
1702784871,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ludekia,Ludekia bernardoi,SPECIES,PH,"Philippine Islands, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon",,,2896433,2896433,PRESERVED_SPECIMEN,US,US,US 1237231,,A. D. E. Elmer
1702784859,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria banahaensis,SPECIES,PH,"Mt. Halcon, Mindoro",Mimaropa,,2922757,2922757,PRESERVED_SPECIMEN,US,US,US 1261535,,M. Ramos & G. Edaño
1702784850,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mycetia,Mycetia javanica,SPECIES,PH,"Bud Kaunayan (a hill inland from Jolo), Jolo Iland, Sulu Archipelago",Muslim Mindanao,1935-09-18 0:00:00,5337720,5337720,PRESERVED_SPECIMEN,US,US,US 3524461,,H. H. Bartlett
1702784803,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,Exallage costata,SPECIES,PH,"Rio Macaharing, Montalban, Manila. Luzon central",,,2915780,2915780,PRESERVED_SPECIMEN,US,US,US 447154,,A. Loher
1702784773,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Villaria,,GENUS,PH,"Luzon: Isabela Prov., Divilacan Municipality, Sobok Point, ca. 14 km NW of Palanan Point",,1991-05-22 0:00:00,5336808,,PRESERVED_SPECIMEN,US,US,US 3251314,,L. Co
1702784725,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Aidia,Aidia pulcherrima,SPECIES,PH,Bohol,Central Visayas,,2919886,2919886,PRESERVED_SPECIMEN,US,US,US 1377286,,M. Ramos
1702784688,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria lancilimba,SPECIES,PH,"Baguio, Prov. Of Benguet, Luzon.",,,2922553,2922553,PRESERVED_SPECIMEN,US,US,US 708590,,H. M. Curran
1702784645,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis benguetensis,SPECIES,PH,Baguio. Province Benguet. Island Luzon,,,2916399,2916399,PRESERVED_SPECIMEN,US,US,US 854759,,A. D. E. Elmer
1702784635,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Morinda,Morinda bracteata,SPECIES,PH,"Callao, vicinity of Penablanca. Cagayan Province, Luzon",,1917-05-01 0:00:00,5339880,5339880,PRESERVED_SPECIMEN,US,US,US 1091739,,M. Adduru
1702784572,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria crispipila,SPECIES,PH,Pauai Benguet Subprovince Luzon,,,2920536,2920536,PRESERVED_SPECIMEN,US,US,US 1262904,,J. K. Santos
1702784535,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mitragyna,Mitragyna rotundifolia,SPECIES,PH,"Tarlac , Luzon",,,2900479,2900479,PRESERVED_SPECIMEN,US,US,US 446101,,G. Ahem
1702784527,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Randia,,GENUS,PH,"District of Davao, Mindanao",,,2911655,,PRESERVED_SPECIMEN,US,US,US 1375503,,V. Ceballos
1702784501,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria ixoroides,SPECIES,PH,"Ilocos Norte Province, Luzon",Ilocos,,2921054,2921054,PRESERVED_SPECIMEN,US,US,US 1263167,,M. Ramos
1702784487,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mussaenda,Mussaenda magallanensis,SPECIES,PH,"Pinamalayan, Mindoro",Mimaropa,,2892628,2892628,PRESERVED_SPECIMEN,US,US,US 1261737,,M. Ramos
1702784472,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Streblosa,Streblosa axilliflora,SPECIES,PH,"Mt. Binuang, Province of Tayabas, Luzon",,,2896859,2896859,PRESERVED_SPECIMEN,US,US,US 1294246,,M. Ramos & G. Edaño
1702784462,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Tarennoidea,Tarennoidea wallichii,SPECIES,PH,"Prov, of Ilocos Sur, Luzon",Ilocos,,2892061,2892061,PRESERVED_SPECIMEN,US,US,US 709446,,W. Klemme
1702784436,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,Exallage radicans,SPECIES,PH,Mt. Binuang. Province of Tayabas. Luzon,,,2915897,2915897,PRESERVED_SPECIMEN,US,US,US 1293831,,M. Ramos & G. Edaño
1702784435,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chassalia,Chassalia curviflora,SPECIES,PH,Island of Ticao,Bicol,,2912777,2912772,PRESERVED_SPECIMEN,US,US,US 626159,,W. W. Clark
1702784434,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria tayabensis,VARIETY,PH,"San Isidro, Prov. of Rizal, Luzon",,,7221344,2922554,PRESERVED_SPECIMEN,US,US,US 714584,,M. Ramos
1702784372,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda speciosa,SPECIES,PH,"Island Dinagat, Lagbangan",,,2894828,2894828,PRESERVED_SPECIMEN,US,US,US 445768,,G. Ahern
1702784351,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria cuernosensis,SPECIES,PH,Todaya (Mt. Apo). Island of Mindanao,Davao,,2920184,2920184,PRESERVED_SPECIMEN,US,US,US 3508533,,A. D. E. Elmer
1702784325,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Diplospora,Diplospora fasciculiflora,SPECIES,PH,"Littoc, Vicinity of Penablanca. Cagayan Province, Luzon",,1917-05-01 0:00:00,2898404,5336270,PRESERVED_SPECIMEN,US,US,US 1091743,,M. Adduru
1702784286,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mycetia,Mycetia javanica,SPECIES,PH,"Province of Laguna, Luzon",,,5337720,5337720,PRESERVED_SPECIMEN,US,US,US 1294235,,C. Mabesa
1702784230,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria gitingensis,SPECIES,PH,"Province of Misamis, Mindanao",,,2923863,2923863,PRESERVED_SPECIMEN,US,US,US 902660,,D. P. Miranda
1702784228,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Argostemma,,GENUS,PH,Samar.,Eastern Visayas,,2917123,,PRESERVED_SPECIMEN,US,US,US 837564,,M. Ramos
1702784221,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea lanceolata,SPECIES,PH,"Mt Abucayan, Leyte",Eastern Visayas,,2919434,2919418,PRESERVED_SPECIMEN,US,US,US 1262165,,G. Edaño
1702784215,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Lasianthus,Lasianthus hirsutus,SPECIES,PH,"Philippine Islands. Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan",Western Visayas,,5337027,5337027,PRESERVED_SPECIMEN,US,US,US 779781,,A. D. E. Elmer
1702784207,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Scleromitrion,Scleromitrion tenelliflorum,SPECIES,PH,"Malangas, Zamboanga District. Mindanao",Zamboanga Peninsula,,2911950,2911955,PRESERVED_SPECIMEN,US,US,US 1375439,,M. Ramos & G. Edaño
1702784187,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Villaria,Villaria odorata,SPECIES,PH,Batanes Islands,,,5340564,5340564,PRESERVED_SPECIMEN,US,US,US 625221,,E. Fénix
1702784145,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Exallage,,GENUS,PH,Jamindan. Capiz Province. Panay,,,7271171,,PRESERVED_SPECIMEN,US,US,US 1262745,,M. Ramos & G. Edaño
1702784133,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,,GENUS,PH,"Mt. Irig, Rizal Province, Luzon",,,2919057,,PRESERVED_SPECIMEN,US,US,US 1262210,,M. Ramos
1702784098,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea calycina,SPECIES,PH,"Philippine Islands, Los Baños (Mt Maquiling), Province of Laguna, Island of Luzon",,,2919454,2919454,PRESERVED_SPECIMEN,US,US,US 1237375,,A. D. E. Elmer
1702784056,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria luzoniensis,SPECIES,PH,"Los Banos (Mt. Maquiling) Province of Laguna, Luzon",,,2922531,2922531,PRESERVED_SPECIMEN,US,US,US 1237605,,A. D. E. Elmer
1702784043,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coelospermum,Coelospermum volubile,SPECIES,PH,"Lamao River, Mt. Mariveles, Province of Bataan, Luzon",Cagayan Valley,,5335793,2897099,PRESERVED_SPECIMEN,US,US,US 439922,,R. Meyer
1702784004,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chassalia,Chassalia curviflora,SPECIES,PH,"Baco River, Mindoro.",Mimaropa,,2912777,2912772,PRESERVED_SPECIMEN,US,US,US 439183,,R. C. McGregor
1702783983,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria patulinervia,SPECIES,PH,"Todaya (Mt. Apo), District of Davao. Island of Mindanao.",Davao,,3845683,3845683,PRESERVED_SPECIMEN,US,US,US 712003,,A. D. E. Elmer
1702783975,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,Gardenia barnesii,SPECIES,PH,"Lagum Vicinity of Penablanca Cagayan Province, Luzon",,1917-05-01 0:00:00,5334946,5334946,PRESERVED_SPECIMEN,US,US,US 898651,,M. Adduru
1702783922,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Oldenlandia,Oldenlandia apoensis,SPECIES,PH,Mt. Candoon. Bukidnon Subprovince. Mindanao,,,2915726,2915726,PRESERVED_SPECIMEN,US,US,US 1260746,,M. Ramos & G. Edaño
1702783892,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora sparsiflora,SPECIES,PH,"Limay, Bataan Prov., Luzon",,1908-08-11 0:00:00,2905788,2905788,PRESERVED_SPECIMEN,US,US,US 629446,,C. Robinson
1702783886,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Benkara,Benkara microcarpa,SPECIES,PH,"Boso-boso, Luzon central",,,2919322,3846124,PRESERVED_SPECIMEN,US,US,US 388944,,A. Loher
1702783864,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psydrax,Psydrax dicoccos,SPECIES,PH,"Philippine Islands, Polo, Mindoro",,,2893148,2893147,PRESERVED_SPECIMEN,US,US,US 437346,,A. D. E. Elmer
1702783819,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Urophyllum,,GENUS,PH,"Sarsogon , Island of Luzon",,,2919057,,PRESERVED_SPECIMEN,US,US,US 3416412,,A. D. E. Elmer
1702783801,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,Gardenia barnesii,SPECIES,PH,"Los Banos (Mt. Maquiling), Province of Laguna, Luzon",,,5334946,5334946,PRESERVED_SPECIMEN,US,US,US 1237720,,A. D. E. Elmer
1702783770,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Wendlandia,Wendlandia luzoniensis,SPECIES,PH,"Province of Rizal, Luzon",,,5338750,5338750,PRESERVED_SPECIMEN,US,US,US 851356,,Ahern's collector
1702783760,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Canthium,Canthium megacarpum,SPECIES,PH,"Benguet Prov., Luzon",,,2917478,2917478,PRESERVED_SPECIMEN,US,US,US 629098,,M. Ramos
1702783759,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hedyotis,Hedyotis benguetensis,SPECIES,PH,Mt. Santo Tomas. Benguet Province Luzon,,,2916399,2916399,PRESERVED_SPECIMEN,US,US,US 1261321,,E. D. Merrill
1702783742,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Greeniopsis,Greeniopsis multiflora,SPECIES,PH,"Province of Surigao, Mindanao",,,2915340,2915342,PRESERVED_SPECIMEN,US,US,US 1294772,,A. Cenabre
1702783699,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria ixoroides,SPECIES,PH,Mindoro,Mimaropa,,2921054,2921054,PRESERVED_SPECIMEN,US,US,US 711423,,M. L. Merritt
1702783685,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria panayensis,SPECIES,PH,"Jamindan, Capiz Province, Panay.",,,2920195,2920195,PRESERVED_SPECIMEN,US,US,US 1262693,,M. Ramos & G. Edaño
1702783679,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea lanceolata,SPECIES,PH,"Philippine Islands, Irosin (Mt Bulusan), Proivnce of Sorsogon, Island of Luzon",,,2919434,2919418,PRESERVED_SPECIMEN,US,US,US 894837,,A. D. E. Elmer
1702783658,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria sarcocarpa,SPECIES,PH,"Malangas, Zamboanga District, Mindanao.",,,2921230,2921230,PRESERVED_SPECIMEN,US,US,US 1375489,,M. Ramos & G. Edaño
1702783638,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Knoxia,Knoxia sumatrensis,SPECIES,PH,"Santa Cruz, Davao, S. E. Mindanao.",Davao,1905-06-19 0:00:00,2901157,2901155,PRESERVED_SPECIMEN,US,US,US 708168,,R. S. Williams
1702783534,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Tarennoidea,Tarennoidea wallichii,SPECIES,PH,"Province of Rizal, Luzon",,,2892061,2892061,PRESERVED_SPECIMEN,US,US,US 626078,,Ahern's collector
1702783530,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Neonauclea,Neonauclea calycina,SPECIES,PH,"The Philippine Islands, Middle elevations up to mossy forest, Mt Makiling, Laguna Province, Luzon",,1935-11-24 0:00:00,2919454,2919454,PRESERVED_SPECIMEN,US,US,US 3524316,,H. H. Bartlett
1702783388,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora salicifolia,SPECIES,PH,Philippine Islands. Island of Paragua. I-wi-ig River.,,1903-02-18 0:00:00,2905593,2905593,PRESERVED_SPECIMEN,US,US,US 435721,,E. D. Merrill
